Syntax version=4
Thu Apr 23 10:47:48 2026
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		particles_03	particles_05	particles_10	particles_100	particles_25	particles_50	baseline
D:	time(ms)	(0x200004a4,4)	(0x200004a8,4)	(0x200004ac,4)	(0x200004b0,4)	(0x200004b4,4)	(0x200004b8,4)	(0x20000070,6)
D:	14103.70	0	0	0	0	0	0	8.515479
D:	14104.57	0	0	0	0	0	0	8.522099
D:	14105.39	0	0	0	0	0	0	8.548138
D:	14106.27	0	0	0	0	0	0	8.505592
D:	14107.12	0	0	0	0	0	0	8.452511
D:	14107.96	0	0	0	0	0	0	8.526755
D:	14108.82	0	0	0	0	0	0	8.538037
D:	14109.70	0	0	0	0	0	0	8.556343
D:	14110.66	0	0	0	0	0	0	8.549218
D:	14111.59	0	0	0	0	0	0	8.509286
D:	14112.40	0	0	0	0	0	0	8.460082
D:	14113.23	0	0	0	0	0	0	8.474133
D:	14114.03	0	0	0	0	0	0	8.495281
D:	14114.83	0	0	0	0	0	0	8.533977
D:	14115.79	0	0	0	0	0	0	8.330574
D:	14116.69	0	0	0	0	0	0	8.284989
D:	14117.56	0	0	0	0	0	0	8.304509
D:	14118.35	0	0	0	0	0	0	8.195140
D:	14119.23	0	0	0	0	0	0	8.096074
D:	14120.03	0	0	0	0	0	0	8.145994
D:	14120.95	0	0	0	0	0	0	8.111197
D:	14121.73	0	0	0	0	0	0	8.159227
D:	14122.66	0	0	0	0	0	0	8.180680
D:	14123.69	0	0	0	0	0	0	8.367389
D:	14124.60	0	0	0	0	0	0	8.348506
D:	14125.41	0	0	0	0	0	0	8.258359
D:	14126.43	0	0	0	0	0	0	8.262620
D:	14127.29	0	0	0	0	0	0	8.269114
D:	14128.09	0	0	0	0	0	0	8.227248
D:	14128.87	0	0	0	0	0	0	8.246201
D:	14129.69	0	0	0	0	0	0	8.135564
D:	14130.58	0	0	0	0	0	0	8.116745
D:	14131.37	0	0	0	0	0	0	8.133055
D:	14132.23	0	0	0	0	0	0	8.253308
D:	14133.02	0	0	0	0	0	0	8.373126
D:	14133.81	0	0	0	0	0	0	8.349777
D:	14134.63	0	0	0	0	0	0	8.345925
D:	14135.44	0	0	0	0	0	0	8.388549
D:	14136.33	0	0	0	0	0	0	8.323717
D:	14137.34	0	0	0	0	0	0	8.348072
D:	14138.13	0	0	0	0	0	0	8.357212
D:	14138.95	0	0	0	0	0	0	8.177866
D:	14139.76	0	0	0	0	0	0	8.255574
D:	14140.63	0	0	0	0	0	0	8.237155
D:	14141.49	0	0	0	0	0	0	8.208460
D:	14142.37	0	0	0	0	0	0	8.316640
D:	14143.23	0	0	0	0	0	0	8.447144
D:	14144.08	0	0	0	0	0	0	8.361003
D:	14144.96	0	0	0	0	0	0	8.307200
D:	14145.89	0	0	0	0	0	0	8.244252
D:	14146.74	0	0	0	0	0	0	8.196996
D:	14147.58	0	0	0	0	0	0	8.232544
D:	14148.44	0	0	0	0	0	0	8.195107
D:	14149.37	0	0	0	0	0	0	8.181323
D:	14150.23	0	0	0	0	0	0	8.084172
D:	14151.03	0	0	0	0	0	0	8.107260
D:	14151.83	0	0	0	0	0	0	8.039386
D:	14152.71	0	0	0	0	0	0	8.038848
D:	14153.56	0	0	0	0	0	0	8.115674
D:	14154.39	0	0	0	0	0	0	8.130716
D:	14155.23	0	0	0	0	0	0	8.118473
D:	14156.01	0	0	0	0	0	0	8.171415
D:	14156.80	0	0	0	0	0	0	8.158376
D:	14157.65	0	0	0	0	0	0	8.257150
D:	14158.47	0	0	0	0	0	0	8.297990
D:	14159.30	0	0	0	0	0	0	8.220042
D:	14160.23	0	0	0	0	0	0	8.237411
D:	14161.06	0	0	0	0	0	0	8.282349
D:	14161.88	0	0	0	0	0	0	8.339317
D:	14162.74	0	0	0	0	0	0	8.429006
D:	14163.56	0	0	0	0	0	0	8.393099
D:	14164.35	0	0	0	0	0	0	8.365544
D:	14165.13	0	0	0	0	0	0	8.295259
D:	14165.94	0	0	0	0	0	0	8.278492
D:	14166.77	0	0	0	0	0	0	8.266383
D:	14167.61	0	0	0	0	0	0	8.289607
D:	14168.41	0	0	0	0	0	0	8.260577
D:	14169.23	0	0	0	0	0	0	8.291978
D:	14170.03	0	0	0	0	0	0	8.259455
D:	14170.84	0	0	0	0	0	0	8.339023
D:	14171.72	0	0	0	0	0	0	8.259934
D:	14172.56	0	0	0	0	0	0	8.136863
D:	14173.41	0	0	0	0	0	0	8.268892
D:	14174.30	0	0	0	0	0	0	8.338837
D:	14175.14	0	0	0	0	0	0	8.391171
D:	14176.01	0	0	0	0	0	0	8.352428
D:	14176.94	0	0	0	0	0	0	8.271069
D:	14177.83	0	0	0	0	0	0	8.328366
D:	14178.73	0	0	0	0	0	0	8.275352
D:	14179.57	0	0	0	0	0	0	8.271573
D:	14180.36	0	0	0	0	0	0	8.272905
D:	14181.23	0	0	0	0	0	0	8.289682
D:	14182.04	0	0	0	0	0	0	8.226130
D:	14182.90	0	0	0	0	0	0	8.408547
D:	14183.70	0	0	0	0	0	0	8.481080
D:	14184.55	0	0	0	0	0	0	8.410310
D:	14185.42	0	0	0	0	0	0	8.478423
D:	14186.22	0	0	0	0	0	0	8.501939
D:	14187.00	0	0	0	0	0	0	8.476358
D:	14187.91	0	0	0	0	0	0	8.424191
D:	14188.79	0	0	0	0	0	0	8.395815
D:	14189.62	0	0	0	0	0	0	8.606233
D:	14190.41	0	0	0	0	0	0	8.632677
D:	14191.23	0	0	0	0	0	0	8.586781
D:	14192.03	0	0	0	0	0	0	8.647831
D:	14192.93	0	0	0	0	0	0	8.658258
D:	14193.72	0	0	0	0	0	0	8.666205
D:	14194.57	0	0	0	0	0	0	8.757790
D:	14195.40	0	0	0	0	0	0	8.739234
D:	14196.23	0	0	0	0	0	0	8.664237
D:	14197.05	0	0	0	0	0	0	8.640360
D:	14197.86	0	0	0	0	0	0	8.680299
D:	14198.81	0	0	0	0	0	0	8.544537
D:	14199.72	0	0	0	0	0	0	8.592690
D:	14200.56	0	0	0	0	0	0	8.578397
D:	14201.36	0	0	0	0	0	0	8.715218
D:	14202.23	0	0	0	0	0	0	8.720931
D:	14203.03	0	0	0	0	0	0	8.657078
D:	14203.82	0	0	0	0	0	0	8.752831
D:	14204.62	0	0	0	0	0	0	8.708467
D:	14205.42	0	0	0	0	0	0	8.648640
D:	14206.23	0	0	0	0	0	0	8.654501
D:	14207.04	0	0	0	0	0	0	8.541636
D:	14207.85	0	0	0	0	0	0	8.479785
D:	14208.82	0	0	0	0	0	0	8.443642
D:	14209.82	0	0	0	0	0	0	8.429979
D:	14210.67	0	0	0	0	0	0	8.464359
D:	14211.58	0	0	0	0	0	0	8.469557
D:	14212.42	0	0	0	0	0	0	8.612133
D:	14213.30	0	0	0	0	0	0	8.561407
D:	14214.23	0	0	0	0	0	0	8.486891
D:	14215.08	0	0	0	0	0	0	8.452367
D:	14215.92	0	0	0	0	0	0	8.400617
D:	14216.76	0	0	0	0	0	0	8.300664
D:	14217.67	0	0	0	0	0	0	8.206718
D:	14218.64	0	0	0	0	0	0	8.180811
D:	14219.51	0	0	0	0	0	0	8.176522
D:	14220.39	0	0	0	0	0	0	8.116982
D:	14221.24	0	0	0	0	0	0	8.277068
D:	14222.09	0	0	0	0	0	0	8.105298
D:	14223.05	0	0	0	0	0	0	8.059418
D:	14223.91	0	0	0	0	0	0	8.103517
D:	14224.75	0	0	0	0	0	0	8.219027
D:	14225.59	0	0	0	0	0	0	8.209352
D:	14226.57	0	0	0	0	0	0	8.216438
D:	14227.48	0	0	0	0	0	0	8.135951
D:	14228.48	0	0	0	0	0	0	8.150282
D:	14229.60	0	0	0	0	0	0	8.222957
D:	14230.62	0	0	0	0	0	0	8.238732
D:	14231.51	0	0	0	0	0	0	8.216109
D:	14232.37	0	0	0	0	0	0	8.136698
D:	14233.22	0	0	0	0	0	0	8.174812
D:	14234.02	0	0	0	0	0	0	8.170143
D:	14234.85	0	0	0	0	0	0	8.105453
D:	14235.71	0	0	0	0	0	0	8.036749
D:	14236.54	0	0	0	0	0	0	8.158969
D:	14237.36	0	0	0	0	0	0	8.202829
D:	14238.23	0	0	0	0	0	0	8.146889
D:	14239.03	0	0	0	0	0	0	8.158059
D:	14239.83	0	0	0	0	0	0	8.019626
D:	14240.65	0	0	0	0	0	0	7.971529
D:	14241.56	0	0	0	0	0	0	8.050624
D:	14242.37	0	0	0	0	0	0	8.218272
D:	14243.30	0	0	0	0	0	0	8.420295
D:	14244.13	0	0	0	0	0	0	8.420718
D:	14244.99	0	0	0	0	0	0	8.398314
D:	14245.84	0	0	0	0	0	0	8.398056
D:	14246.73	0	0	0	0	0	0	8.452182
D:	14247.56	0	0	0	0	0	0	8.427972
D:	14248.35	0	0	0	0	0	0	8.350549
D:	14249.23	0	0	0	0	0	0	8.399504
D:	14250.04	0	0	0	0	0	0	8.284320
D:	14250.83	0	0	0	0	0	0	8.082939
D:	14251.62	0	0	0	0	0	0	8.112987
D:	14252.43	0	0	0	0	0	0	8.097467
D:	14253.23	0	0	0	0	0	0	8.051333
D:	14254.01	0	0	0	0	0	0	8.049726
D:	14254.92	0	0	0	0	0	0	8.131128
D:	14255.90	0	0	0	0	0	0	8.159003
D:	14256.80	0	0	0	0	0	0	8.058066
D:	14257.61	0	0	0	0	0	0	8.072968
D:	14258.39	0	0	0	0	0	0	8.075755
D:	14259.25	0	0	0	0	0	0	8.144958
D:	14260.11	0	0	0	0	0	0	8.184715
D:	14260.97	0	0	0	0	0	0	8.299986
D:	14261.85	0	0	0	0	0	0	8.422446
D:	14262.74	0	0	0	0	0	0	8.445976
D:	14263.57	0	0	0	0	0	0	8.485965
D:	14264.37	0	0	0	0	0	0	8.444744
D:	14265.23	0	0	0	0	0	0	8.421119
D:	14266.05	0	0	0	0	0	0	8.450034
D:	14266.87	0	0	0	0	0	0	8.375300
D:	14267.73	0	0	0	0	0	0	8.331009
D:	14268.59	0	0	0	0	0	0	8.249304
D:	14269.43	0	0	0	0	0	0	8.235677
D:	14270.31	0	0	0	0	0	0	8.237207
D:	14271.24	0	0	0	0	0	0	8.162908
D:	14272.10	0	0	0	0	0	0	8.161970
D:	14272.95	0	0	0	0	0	0	8.226705
D:	14273.81	0	0	0	0	0	0	8.156092
D:	14274.67	0	0	0	0	0	0	8.268379
D:	14275.62	0	0	0	0	0	0	8.207032
D:	14276.45	0	0	0	0	0	0	8.188192
D:	14277.33	0	0	0	0	0	0	8.167000
D:	14278.15	0	0	0	0	0	0	8.229361
D:	14279.02	0	0	0	0	0	0	8.211070
D:	14279.88	0	0	0	0	0	0	8.298591
D:	14280.77	0	0	0	0	0	0	8.297762
D:	14281.66	0	0	0	0	0	0	8.326324
D:	14282.60	0	0	0	0	0	0	8.334744
D:	14283.45	0	0	0	0	0	0	8.299419
D:	14284.39	0	0	0	0	0	0	8.338385
D:	14285.28	0	0	0	0	0	0	8.449188
D:	14286.14	0	0	0	0	0	0	8.459424
D:	14287.00	0	0	0	0	0	0	8.480177
D:	14287.85	0	0	0	0	0	0	8.458352
D:	14288.81	0	0	0	0	0	0	8.335354
D:	14289.78	0	0	0	0	0	0	8.376900
D:	14290.72	0	0	0	0	0	0	8.369614
D:	14291.58	0	0	0	0	0	0	8.260262
D:	14292.44	0	0	0	0	0	0	8.422236
D:	14293.39	0	0	0	0	0	0	8.418720
D:	14294.30	0	0	0	0	0	0	8.403606
D:	14295.24	0	0	0	0	0	0	8.410448
D:	14296.14	0	0	0	0	0	0	8.414054
D:	14296.99	0	0	0	0	0	0	8.542995
D:	14297.88	0	0	0	0	0	0	8.526752
D:	14298.75	0	0	0	0	0	0	8.532495
D:	14299.59	0	0	0	0	0	0	8.471288
D:	14300.44	0	0	0	0	0	0	8.405634
D:	14301.30	0	0	0	0	0	0	8.383261
D:	14302.24	0	0	0	0	0	0	8.447988
D:	14303.07	0	0	0	0	0	0	8.534171
D:	14303.90	0	0	0	0	0	0	8.504169
D:	14304.74	0	0	0	0	0	0	8.556192
D:	14305.60	0	0	0	0	0	0	8.579185
D:	14306.41	0	0	0	0	0	0	8.465343
D:	14307.23	0	0	0	0	0	0	8.471702
D:	14308.06	0	0	0	0	0	0	8.525114
D:	14308.88	0	0	0	0	0	0	8.459094
D:	14309.71	0	0	0	0	0	0	8.523390
D:	14310.62	0	0	0	0	0	0	8.492199
D:	14311.60	0	0	0	0	0	0	8.388442
D:	14312.49	0	0	0	0	0	0	8.340320
D:	14313.35	0	0	0	0	0	0	8.306887
D:	14314.15	0	0	0	0	0	0	8.275333
D:	14314.95	0	0	0	0	0	0	8.262087
D:	14315.74	0	0	0	0	0	0	8.133657
D:	14316.56	0	0	0	0	0	0	8.112245
D:	14317.35	0	0	0	0	0	0	8.079273
D:	14318.23	0	0	0	0	0	0	8.064502
D:	14319.03	0	0	0	0	0	0	8.076962
D:	14319.81	0	0	0	0	0	0	8.103484
D:	14320.62	0	0	0	0	0	0	8.207919
D:	14321.38	0	0	0	0	0	0	8.248608
D:	14322.23	0	0	0	0	0	0	8.222981
D:	14323.02	0	0	0	0	0	0	8.275589
D:	14323.81	0	0	0	0	0	0	8.418714
D:	14324.62	0	0	0	0	0	0	8.298637
D:	14325.53	0	0	0	0	0	0	8.396619
D:	14326.37	0	0	0	0	0	0	8.321198
D:	14327.31	0	0	0	0	0	0	8.334595
D:	14328.12	0	0	0	0	0	0	8.347777
D:	14328.95	0	0	0	0	0	0	8.437890
D:	14329.77	0	0	0	0	0	0	8.474838
D:	14330.61	0	0	0	0	0	0	8.616429
D:	14331.42	0	0	0	0	0	0	8.587012
D:	14332.44	0	0	0	0	0	0	8.505549
D:	14333.30	0	0	0	0	0	0	8.481803
D:	14334.12	0	0	0	0	0	0	8.491991
D:	14334.99	0	0	0	0	0	0	8.549882
D:	14335.86	0	0	0	0	0	0	8.548937
D:	14336.76	0	0	0	0	0	0	8.519842
D:	14337.62	0	0	0	0	0	0	8.472372
D:	14338.52	0	0	0	0	0	0	8.564859
D:	14339.38	0	0	0	0	0	0	8.525230
D:	14340.23	0	0	0	0	0	0	8.530944
D:	14341.11	0	0	0	0	0	0	8.510865
D:	14341.99	0	0	0	0	0	0	8.359958
D:	14342.83	0	0	0	0	0	0	8.359307
D:	14343.67	0	0	0	0	0	0	8.344851
D:	14344.62	0	0	0	0	0	0	8.423734
D:	14345.51	0	0	0	0	0	0	8.336025
D:	14346.40	0	0	0	0	0	0	8.407767
D:	14347.24	0	0	0	0	0	0	8.430677
D:	14348.25	0	0	0	0	0	0	8.521385
D:	14349.24	0	0	0	0	0	0	8.589469
D:	14350.11	0	0	0	0	0	0	8.703068
D:	14351.00	0	0	0	0	0	0	8.805803
D:	14351.91	0	0	0	0	0	0	8.838326
D:	14352.78	0	0	0	0	0	0	8.796596
D:	14353.66	0	0	0	0	0	0	8.830019
D:	14354.59	0	0	0	0	0	0	8.695307
D:	14355.44	0	0	0	0	0	0	8.644597
D:	14356.30	0	0	0	0	0	0	8.656217
D:	14357.15	0	0	0	0	0	0	8.576135
D:	14358.00	0	0	0	0	0	0	8.531146
D:	14358.84	0	0	0	0	0	0	8.434926
D:	14359.80	0	0	0	0	0	0	8.457244
D:	14360.67	0	0	0	0	0	0	8.351150
D:	14361.57	0	0	0	0	0	0	8.296867
D:	14362.44	0	0	0	0	0	0	8.310537
D:	14363.37	0	0	0	0	0	0	8.343765
D:	14364.23	0	0	0	0	0	0	8.361948
D:	14365.06	0	0	0	0	0	0	8.316197
D:	14365.90	0	0	0	0	0	0	8.350493
D:	14366.75	0	0	0	0	0	0	8.334791
D:	14367.65	0	0	0	0	0	0	8.350526
D:	14368.50	0	0	0	0	0	0	8.284188
D:	14369.35	0	0	0	0	0	0	8.295376
D:	14370.23	0	0	0	0	0	0	8.323923
D:	14371.07	0	0	0	0	0	0	8.333849
D:	14371.86	0	0	0	0	0	0	8.275863
D:	14372.71	0	0	0	0	0	0	8.174415
D:	14373.62	0	0	0	0	0	0	8.281676
D:	14374.47	0	0	0	0	0	0	8.301274
D:	14375.30	0	0	0	0	0	0	8.396953
D:	14376.10	0	0	0	0	0	0	8.325689
D:	14377.05	0	0	0	0	0	0	8.309584
D:	14377.84	0	0	0	0	0	0	8.159548
D:	14378.73	0	0	0	0	0	0	8.149064
D:	14379.56	0	0	0	0	0	0	8.161249
D:	14380.35	0	0	0	0	0	0	8.200204
D:	14381.34	0	0	0	0	0	0	8.340978
D:	14382.23	0	0	0	0	0	0	8.450017
D:	14383.02	0	0	0	0	0	0	8.453302
D:	14383.81	0	0	0	0	0	0	8.409431
D:	14384.61	0	0	0	0	0	0	8.456551
D:	14385.41	0	0	0	0	0	0	8.372513
D:	14386.23	0	0	0	0	0	0	8.307612
D:	14387.10	0	0	0	0	0	0	8.213120
D:	14388.12	0	0	0	0	0	0	8.157187
D:	14389.08	0	0	0	0	0	0	8.049024
D:	14389.87	0	0	0	0	0	0	7.996608
D:	14390.70	0	0	0	0	0	0	8.136563
D:	14391.57	0	0	0	0	0	0	8.117706
D:	14392.37	0	0	0	0	0	0	8.078053
D:	14393.24	0	0	0	0	0	0	8.161693
D:	14394.12	0	0	0	0	0	0	8.148608
D:	14394.97	0	0	0	0	0	0	8.181489
D:	14395.76	0	0	0	0	0	0	8.174643
D:	14396.56	0	0	0	0	0	0	8.178033
D:	14397.37	0	0	0	0	0	0	8.329418
D:	14398.25	0	0	0	0	0	0	8.270698
D:	14399.06	0	0	0	0	0	0	8.346411
D:	14399.88	0	0	0	0	0	0	8.577153
D:	14400.73	0	0	0	0	0	0	8.593158
D:	14401.59	0	0	0	0	0	0	8.602039
D:	14402.43	0	0	0	0	0	0	8.626679
D:	14403.48	0	0	0	0	0	0	8.586226
D:	14404.39	0	0	0	0	0	0	8.607149
D:	14405.24	0	0	0	0	0	0	8.565578
D:	14406.10	0	0	0	0	0	0	8.578557
D:	14406.96	0	0	0	0	0	0	8.522488
D:	14407.80	0	0	0	0	0	0	8.504070
D:	14408.68	0	0	0	0	0	0	8.508743
D:	14409.59	0	0	0	0	0	0	8.509720
D:	14410.43	0	0	0	0	0	0	8.557064
D:	14411.31	0	0	0	0	0	0	8.392087
D:	14412.24	0	0	0	0	0	0	8.415746
D:	14413.10	0	0	0	0	0	0	8.395297
D:	14413.97	0	0	0	0	0	0	8.461963
D:	14414.82	0	0	0	0	0	0	8.465279
D:	14415.66	0	0	0	0	0	0	8.455234
D:	14416.51	0	0	0	0	0	0	8.439472
D:	14417.39	0	0	0	0	0	0	8.333601
D:	14418.24	0	0	0	0	0	0	8.325219
D:	14419.11	0	0	0	0	0	0	8.273816
D:	14420.01	0	0	0	0	0	0	8.211981
D:	14420.86	0	0	0	0	0	0	8.286415
D:	14421.76	0	0	0	0	0	0	8.270143
D:	14422.60	0	0	0	0	0	0	8.425468
D:	14423.45	0	0	0	0	0	0	8.476536
D:	14424.40	0	0	0	0	0	0	8.544455
D:	14425.23	0	0	0	0	0	0	8.712003
D:	14426.07	0	0	0	0	0	0	8.638801
D:	14426.96	0	0	0	0	0	0	8.601746
D:	14427.93	0	0	0	0	0	0	8.589086
D:	14428.84	0	0	0	0	0	0	8.569004
D:	14429.79	0	0	0	0	0	0	8.492221
D:	14430.74	0	0	0	0	0	0	8.426286
D:	14431.63	0	0	0	0	0	0	8.298105
D:	14432.51	0	0	0	0	0	0	8.274527
D:	14433.41	0	0	0	0	0	0	8.253132
D:	14434.24	0	0	0	0	0	0	8.399167
D:	14435.11	0	0	0	0	0	0	8.397817
D:	14435.99	0	0	0	0	0	0	8.334179
D:	14436.82	0	0	0	0	0	0	8.260113
D:	14437.66	0	0	0	0	0	0	8.277758
D:	14438.52	0	0	0	0	0	0	8.240130
D:	14439.38	0	0	0	0	0	0	8.181147
D:	14440.24	0	0	0	0	0	0	8.122936
D:	14441.03	0	0	0	0	0	0	8.114441
D:	14441.91	0	0	0	0	0	0	8.160192
D:	14442.73	0	0	0	0	0	0	8.127600
D:	14443.66	0	0	0	0	0	0	8.145617
D:	14444.48	0	0	0	0	0	0	8.175080
D:	14445.32	0	0	0	0	0	0	8.155817
D:	14446.09	0	0	0	0	0	0	8.192099
D:	14446.90	0	0	0	0	0	0	8.147704
D:	14447.70	0	0	0	0	0	0	8.220816
D:	14448.55	0	0	0	0	0	0	8.306558
D:	14449.36	0	0	0	0	0	0	8.343788
D:	14450.25	0	0	0	0	0	0	8.281172
D:	14451.23	0	0	0	0	0	0	8.457658
D:	14452.09	0	0	0	0	0	0	8.442462
D:	14452.87	0	0	0	0	0	0	8.448707
D:	14453.71	0	0	0	0	0	0	8.425875
D:	14454.55	0	0	0	0	0	0	8.448139
D:	14455.38	0	0	0	0	0	0	8.426367
D:	14456.23	0	0	0	0	0	0	8.454335
D:	14457.02	0	0	0	0	0	0	8.315079
D:	14457.81	0	0	0	0	0	0	8.326345
D:	14458.62	0	0	0	0	0	0	8.364952
D:	14459.49	0	0	0	0	0	0	8.333005
D:	14460.31	0	0	0	0	0	0	8.350514
D:	14461.13	0	0	0	0	0	0	8.425926
D:	14461.96	0	0	0	0	0	0	8.334626
D:	14462.77	0	0	0	0	0	0	8.466135
D:	14463.60	0	0	0	0	0	0	8.489290
D:	14464.43	0	0	0	0	0	0	8.391350
D:	14465.30	0	0	0	0	0	0	8.360877
D:	14466.12	0	0	0	0	0	0	8.440619
D:	14467.01	0	0	0	0	0	0	8.423956
D:	14467.85	0	0	0	0	0	0	8.541744
D:	14468.97	0	0	0	0	0	0	8.548606
D:	14469.82	0	0	0	0	0	0	8.523649
D:	14470.68	0	0	0	0	0	0	8.531113
D:	14471.60	0	0	0	0	0	0	8.583989
D:	14472.47	0	0	0	0	0	0	8.611119
D:	14473.38	0	0	0	0	0	0	8.625847
D:	14474.24	0	0	0	0	0	0	8.618750
D:	14475.12	0	0	0	0	0	0	8.620995
D:	14475.99	0	0	0	0	0	0	8.546913
D:	14476.84	0	0	0	0	0	0	8.398079
D:	14477.74	0	0	0	0	0	0	8.320605
D:	14478.62	0	0	0	0	0	0	8.321529
D:	14479.51	0	0	0	0	0	0	8.214622
D:	14480.39	0	0	0	0	0	0	8.236724
D:	14481.24	0	0	0	0	0	0	8.353640
D:	14482.10	0	0	0	0	0	0	8.336087
D:	14482.96	0	0	0	0	0	0	8.273026
D:	14483.81	0	0	0	0	0	0	8.281922
D:	14484.69	0	0	0	0	0	0	8.310826
D:	14485.60	0	0	0	0	0	0	8.211018
D:	14486.47	0	0	0	0	0	0	8.204985
D:	14487.39	0	0	0	0	0	0	8.168398
D:	14488.25	0	0	0	0	0	0	8.146915
D:	14489.11	0	0	0	0	0	0	8.127253
D:	14490.00	0	0	0	0	0	0	8.135277
D:	14490.85	0	0	0	0	0	0	8.339919
D:	14491.87	0	0	0	0	0	0	8.298784
D:	14493.02	0	0	0	0	0	0	8.279305
D:	14494.02	0	0	0	0	0	0	8.274367
D:	14495.02	0	0	0	0	0	0	8.226757
D:	14495.89	0	0	0	0	0	0	8.239506
D:	14496.92	0	0	0	0	0	0	8.245134
D:	14497.75	0	0	0	0	0	0	8.287633
D:	14498.59	0	0	0	0	0	0	8.297256
D:	14499.43	0	0	0	0	0	0	8.364655
D:	14500.31	0	0	0	0	0	0	8.329272
D:	14501.15	0	0	0	0	0	0	8.324548
D:	14502.01	0	0	0	0	0	0	8.573532
D:	14502.86	0	0	0	0	0	0	8.537964
D:	14503.72	0	0	0	0	0	0	8.454726
D:	14504.58	0	0	0	0	0	0	8.439896
D:	14505.38	0	0	0	0	0	0	8.297499
D:	14506.24	0	0	0	0	0	0	8.256513
D:	14507.02	0	0	0	0	0	0	8.251814
D:	14507.89	0	0	0	0	0	0	8.377319
D:	14508.71	0	0	0	0	0	0	8.369279
D:	14509.62	0	0	0	0	0	0	8.349053
D:	14510.52	0	0	0	0	0	0	8.246783
D:	14511.37	0	0	0	0	0	0	8.274236
D:	14512.15	0	0	0	0	0	0	8.421086
D:	14512.95	0	0	0	0	0	0	8.378968
D:	14513.74	0	0	0	0	0	0	8.353916
D:	14514.60	0	0	0	0	0	0	8.342483
D:	14515.40	0	0	0	0	0	0	8.277009
D:	14516.24	0	0	0	0	0	0	8.327818
D:	14517.05	0	0	0	0	0	0	8.327398
D:	14517.84	0	0	0	0	0	0	8.338696
D:	14518.75	0	0	0	0	0	0	8.367430
D:	14519.56	0	0	0	0	0	0	8.445137
D:	14520.36	0	0	0	0	0	0	8.528183
D:	14521.14	0	0	0	0	0	0	8.537766
D:	14521.95	0	0	0	0	0	0	8.569190
D:	14522.73	0	0	0	0	0	0	8.568020
D:	14523.56	0	0	0	0	0	0	8.549023
D:	14524.45	0	0	0	0	0	0	8.613898
D:	14525.36	0	0	0	0	0	0	8.539659
D:	14526.25	0	0	0	0	0	0	8.491399
D:	14527.16	0	0	0	0	0	0	8.524486
D:	14527.97	0	0	0	0	0	0	8.537218
D:	14528.75	0	0	0	0	0	0	8.588491
D:	14529.58	0	0	0	0	0	0	8.565453
D:	14530.43	0	0	0	0	0	0	8.568221
D:	14531.23	0	0	0	0	0	0	8.474557
D:	14532.05	0	0	0	0	0	0	8.444928
D:	14532.88	0	0	0	0	0	0	8.379280
D:	14533.75	0	0	0	0	0	0	8.383162
D:	14534.59	0	0	0	0	0	0	8.464881
D:	14535.43	0	0	0	0	0	0	8.554220
D:	14536.31	0	0	0	0	0	0	8.554475
D:	14537.14	0	0	0	0	0	0	8.440362
D:	14538.02	0	0	0	0	0	0	8.449436
D:	14538.86	0	0	0	0	0	0	8.340529
D:	14539.77	0	0	0	0	0	0	8.462226
D:	14540.67	0	0	0	0	0	0	8.499826
D:	14541.61	0	0	0	0	0	0	8.490598
D:	14542.45	0	0	0	0	0	0	8.451002
D:	14543.31	0	0	0	0	0	0	8.432957
D:	14544.30	0	0	0	0	0	0	8.487206
D:	14545.27	0	0	0	0	0	0	8.483253
D:	14546.24	0	0	0	0	0	0	8.445671
D:	14547.10	0	0	0	0	0	0	8.422495
D:	14547.96	0	0	0	0	0	0	8.335626
D:	14548.83	0	0	0	0	0	0	8.295772
D:	14549.71	0	0	0	0	0	0	8.263457
D:	14550.60	0	0	0	0	0	0	8.313852
D:	14551.46	0	0	0	0	0	0	8.347863
D:	14552.39	0	0	0	0	0	0	8.414405
D:	14553.35	0	0	0	0	0	0	8.374685
D:	14554.31	0	0	0	0	0	0	8.497118
D:	14555.15	0	0	0	0	0	0	8.392729
D:	14556.00	0	0	0	0	0	0	8.327080
D:	14556.86	0	0	0	0	0	0	8.273534
D:	14557.76	0	0	0	0	0	0	8.317596
D:	14558.60	0	0	0	0	0	0	8.229663
D:	14559.44	0	0	0	0	0	0	8.255499
D:	14560.39	0	0	0	0	0	0	8.273050
D:	14561.32	0	0	0	0	0	0	8.340549
D:	14562.25	0	0	0	0	0	0	8.375494
D:	14563.13	0	0	0	0	0	0	8.366807
D:	14564.12	0	0	0	0	0	0	8.364165
D:	14565.00	0	0	0	0	0	0	8.361455
D:	14565.83	0	0	0	0	0	0	8.297954
D:	14566.66	0	0	0	0	0	0	8.314278
D:	14567.51	0	0	0	0	0	0	8.320379
D:	14568.39	0	0	0	0	0	0	8.346474
D:	14569.26	0	0	0	0	0	0	8.481758
D:	14570.15	0	0	0	0	0	0	8.446303
D:	14570.98	0	0	0	0	0	0	8.420993
D:	14571.78	0	0	0	0	0	0	8.400863
D:	14572.57	0	0	0	0	0	0	8.413872
D:	14573.40	0	0	0	0	0	0	8.426757
D:	14574.23	0	0	0	0	0	0	8.379263
D:	14575.10	0	0	0	0	0	0	8.460728
D:	14575.90	0	0	0	0	0	0	8.472924
D:	14576.81	0	0	0	0	0	0	8.419477
D:	14577.64	0	0	0	0	0	0	8.472493
D:	14578.63	0	0	0	0	0	0	8.506610
